Date,Open,High,Low,Close,Adj Close,Volume
2021-11-15,54.139999,57.139999,54.119999,55.529999,55.529999,22192000
2021-11-16,55.779999,55.810001,53.665001,55.110001,55.110001,20754600
2021-11-17,54.450001,55.667999,53.860001,54.560001,54.560001,15005300
2021-11-18,54.509998,54.770000,52.549999,53.470001,53.470001,13069900
2021-11-19,53.930000,53.930000,50.759998,51.320000,51.320000,18095000
2021-11-22,51.520000,51.520000,47.459999,49.259998,49.259998,34273700
2021-11-23,48.570000,51.029999,47.860001,50.669998,50.669998,21262500
2021-11-24,49.000000,50.270000,48.799999,49.660000,49.660000,14813900
2021-11-26,48.770000,50.250000,48.570000,49.759998,49.759998,10487300
2021-11-29,51.099998,51.119999,48.480000,48.849998,48.849998,16171000
2021-11-30,48.779999,49.400002,46.299999,47.610001,47.610001,25773000
2021-12-01,49.130001,50.980000,46.799999,47.259998,47.259998,28507500
2021-12-02,47.240002,48.290001,46.509998,47.910000,47.910000,14418100
2021-12-03,47.770000,48.669998,45.459999,46.790001,46.790001,19611000
2021-12-06,46.209999,48.325001,44.919998,47.919998,47.919998,15738500
2021-12-07,49.375000,51.680000,49.290001,50.400002,50.400002,20782600
2021-12-08,50.619999,54.834999,50.200001,53.419998,53.419998,26768000
2021-12-09,52.790001,54.889999,52.110001,52.360001,52.360001,19408100
2021-12-10,52.630001,53.310001,50.055000,50.820000,50.820000,13416900
2021-12-13,50.320000,50.439999,46.459999,48.139999,48.139999,21235100
2021-12-14,47.599998,48.314999,46.380001,46.849998,46.849998,16496600
2021-12-15,46.349998,46.669998,44.077000,46.410000,46.410000,23804800
2021-12-16,47.410000,48.020000,44.070000,44.700001,44.700001,21512200
2021-12-17,43.639999,45.889999,42.959999,45.290001,45.290001,23105400
2021-12-20,44.220001,45.150002,43.380001,44.419998,44.419998,12921600
2021-12-21,44.889999,46.200001,43.900002,46.099998,46.099998,15203200
2021-12-22,45.985001,47.209999,45.459999,46.770000,46.770000,12055000
2021-12-23,47.349998,49.070000,45.959999,48.680000,48.680000,18546400
2021-12-27,48.450001,49.250000,48.020000,48.639999,48.639999,8163900
2021-12-28,48.500000,49.230000,47.430000,47.709999,47.709999,8984500
2021-12-29,47.595001,47.919998,46.560001,47.060001,47.060001,7693700
2021-12-30,46.810001,48.740002,46.810001,48.029999,48.029999,10170200
2021-12-31,47.799999,48.450001,47.009998,47.029999,47.029999,8310700
2022-01-03,47.630001,47.709999,45.990002,46.590000,46.590000,7931400
2022-01-04,46.849998,46.990002,42.459999,44.029999,44.029999,26659100
2022-01-05,43.500000,44.490002,41.009998,41.330002,41.330002,22163300
2022-01-06,41.250000,42.430000,39.820000,41.680000,41.680000,17882300
2022-01-07,41.540001,43.279999,41.049999,41.360001,41.360001,15715900
2022-01-10,40.740002,41.775002,38.509998,41.709999,41.709999,20895900
2022-01-11,42.060001,43.720001,41.779999,43.310001,43.310001,17386600
2022-01-12,43.810001,44.340000,42.060001,42.730000,42.730000,12637500
2022-01-13,40.639999,41.459999,38.259998,38.380001,38.380001,32180500
2022-01-14,37.720001,38.330002,36.560001,38.040001,38.040001,25556100
2022-01-18,36.980000,36.985001,35.619999,35.700001,35.700001,37008100
2022-01-19,36.029999,36.480000,34.759998,35.049999,35.049999,23942000
2022-01-20,35.799999,37.105000,34.915001,34.990002,34.990002,21672700
2022-01-21,34.000000,34.619999,32.000000,32.119999,32.119999,37648400
2022-01-24,30.160000,31.809999,28.020000,31.799999,31.799999,46502200
2022-01-25,31.010000,32.090000,30.084999,30.660000,30.660000,26893800
2022-01-26,31.379999,31.910000,28.160000,28.629999,28.629999,35467300
2022-01-27,29.629999,30.670000,28.170000,28.299999,28.299999,35331900
2022-01-28,28.629999,30.480000,28.129999,30.420000,30.420000,28380500
2022-01-31,30.650000,32.630001,30.650000,32.540001,32.540001,25872900
2022-02-01,34.130001,34.200001,32.209999,33.660000,33.660000,28108900
2022-02-02,34.150002,34.244999,31.730000,32.070000,32.070000,41654600
2022-02-03,25.740000,26.490000,24.320000,24.500000,24.500000,149336000
2022-02-04,35.270000,40.650002,34.099998,38.910000,38.910000,308602500
2022-02-07,38.509998,39.590000,37.520000,37.880001,37.880001,96743300
2022-02-08,35.509998,37.759998,34.869999,37.560001,37.560001,85621100
2022-02-09,37.740002,40.330002,37.110001,40.279999,40.279999,67166800
2022-02-10,38.509998,41.970001,38.505001,40.619999,40.619999,65264300
2022-02-11,40.380001,41.970001,39.070000,39.490002,39.490002,42826900
2022-02-14,39.959999,41.889999,39.500000,39.619999,39.619999,37579800
2022-02-15,40.160000,41.459999,39.939999,41.430000,41.430000,26091600
2022-02-16,38.959999,40.599998,38.959999,40.009998,40.009998,35643500
2022-02-17,40.450001,40.820000,39.169998,39.450001,39.450001,24624400
2022-02-18,39.610001,40.400002,37.939999,38.009998,38.009998,23064200
2022-02-22,37.750000,38.470001,36.369999,36.869999,36.869999,25433100
2022-02-23,37.189999,38.150002,36.160000,36.980000,36.980000,24429900
2022-02-24,34.950001,39.049999,34.950001,38.830002,38.830002,26703600
2022-02-25,38.840000,39.564999,38.099998,39.150002,39.150002,19173500
2022-02-28,39.490002,40.959999,38.840000,39.939999,39.939999,23393000
2022-03-01,39.810001,41.320000,37.459999,37.840000,37.840000,28341900
2022-03-02,38.119999,38.119999,35.750000,37.369999,37.369999,30985500
2022-03-03,37.299999,37.419998,35.009998,35.660000,35.660000,23087700
2022-03-04,36.389999,36.720001,32.889999,33.090000,33.090000,22212700
2022-03-07,33.150002,33.340000,30.190001,30.219999,30.219999,32356700
2022-03-08,30.010000,32.720001,29.580000,31.219999,31.219999,28109600
2022-03-09,32.000000,34.230000,31.780001,33.680000,33.680000,26986400
2022-03-10,32.750000,32.759998,31.059999,31.740000,31.740000,21145700
2022-03-11,32.380001,32.410000,29.745001,30.049999,30.049999,23181900
2022-03-14,29.530001,30.139999,27.670000,28.000000,28.000000,32917800
2022-03-15,28.850000,30.158001,28.576000,29.580000,29.580000,38242700
2022-03-16,30.860001,32.619999,30.230000,32.560001,32.560001,34041900
2022-03-17,31.170000,34.320000,30.920000,33.970001,33.970001,25439800
2022-03-18,33.209999,36.029999,33.020000,36.000000,36.000000,28400200
2022-03-21,35.490002,35.770000,34.200001,35.169998,35.169998,19114700
2022-03-22,35.200001,36.919998,34.970001,36.240002,36.240002,24395100
2022-03-23,35.689999,37.189999,35.119999,35.880001,35.880001,16911400
2022-03-24,36.209999,37.070000,35.180000,37.049999,37.049999,16601200
2022-03-25,37.049999,37.250000,34.750000,35.400002,35.400002,22761600
2022-03-28,35.209999,36.619999,34.860001,36.230000,36.230000,15152400
2022-03-29,36.730000,38.270000,36.330002,37.869999,37.869999,18989200
2022-03-30,37.549999,38.299999,36.500000,36.840000,36.840000,16516200
2022-03-31,36.750000,36.869999,35.764999,35.990002,35.990002,15777700
2022-04-01,36.200001,38.599998,36.200001,37.389999,37.389999,25281500
2022-04-04,38.250000,39.570000,37.369999,39.340000,39.340000,25402800
2022-04-05,39.500000,39.799999,37.820000,38.250000,38.250000,22261200
2022-04-06,37.369999,37.740002,35.639999,36.470001,36.470001,21554000
2022-04-07,36.389999,37.299999,34.580002,36.250000,36.250000,21490400
2022-04-08,35.880001,36.830002,35.410000,35.669998,35.669998,21718400
2022-04-11,34.650002,35.750000,34.053001,34.400002,34.400002,20890400
2022-04-12,34.720001,35.950001,33.189999,33.570000,33.570000,19538500
2022-04-13,33.660000,34.919998,33.340000,34.680000,34.680000,18160800
2022-04-14,35.349998,35.389999,33.169998,33.189999,33.189999,17741900
2022-04-18,33.189999,33.349998,31.600000,32.639999,32.639999,22468100
2022-04-19,32.369999,34.240002,32.320000,33.630001,33.630001,29558200
2022-04-20,32.930000,33.180000,30.700001,30.760000,30.760000,38448300
2022-04-21,31.365000,31.750000,28.754999,29.420000,29.420000,69311500
2022-04-22,28.670000,31.209999,28.559999,29.760000,29.760000,77506100
2022-04-25,29.280001,30.790001,28.910000,29.910000,29.910000,42647800
2022-04-26,29.520000,29.719999,28.150000,28.690001,28.690001,34701800
2022-04-27,27.969999,28.990000,26.559999,27.090000,27.090000,40794900
2022-04-28,27.910000,28.959999,26.440001,28.809999,28.809999,44665200
2022-04-29,29.070000,30.370001,28.400000,28.459999,28.459999,39033200
2022-05-02,28.260000,29.540001,28.059999,29.520000,29.520000,23474700
2022-05-03,29.410000,29.730000,28.475000,28.930000,28.930000,24795100
2022-05-04,28.850000,30.190001,27.195000,30.160000,30.160000,30175400
2022-05-05,29.650000,29.650000,26.940001,27.270000,27.270000,27859000
2022-05-06,27.110001,27.200001,24.809999,24.920000,24.920000,31983200
2022-05-09,24.980000,25.120001,23.180000,23.389999,23.389999,31604500
2022-05-10,24.010000,24.090000,22.000000,22.889999,22.889999,36436100
2022-05-11,22.809999,23.875000,21.700001,21.840000,21.840000,35183400
2022-05-12,21.540001,23.795000,20.950001,22.770000,22.770000,37016200
2022-05-13,23.320000,24.799999,23.200001,24.750000,24.750000,35684700
2022-05-16,24.290001,24.700001,23.340000,23.420000,23.420000,25171900
2022-05-17,24.084999,24.705000,23.330000,24.540001,24.540001,28441000
2022-05-18,24.049999,24.754000,22.645000,22.730000,22.730000,29460400
2022-05-19,22.730000,23.740000,22.280001,23.200001,23.200001,30700800
2022-05-20,23.590000,24.155001,22.295000,23.260000,23.260000,29598700
2022-05-23,23.309999,23.309999,21.709999,22.469999,22.469999,43386300
2022-05-24,14.490000,14.570000,12.550000,12.790000,12.790000,286479900
2022-05-25,12.910000,14.570000,12.860000,14.160000,14.160000,162922300
2022-05-26,13.750000,14.940000,13.630000,14.810000,14.810000,80386400
2022-05-27,14.850000,15.635000,14.610000,15.580000,15.580000,66159100
2022-05-31,15.370000,15.420000,14.090000,14.110000,14.110000,98324800
2022-06-01,14.110000,14.710000,13.480000,13.930000,13.930000,80420400
2022-06-02,13.540000,15.120000,13.540000,14.900000,14.900000,58591000
2022-06-03,14.590000,14.870000,14.200000,14.490000,14.490000,34347400
2022-06-06,14.610000,15.400000,13.880000,15.150000,15.150000,64278200
2022-06-07,14.810000,15.480000,14.702000,15.280000,15.280000,36646900
2022-06-08,15.400000,15.870000,15.140000,15.170000,15.170000,36326100
2022-06-09,15.260000,15.260000,14.060000,14.100000,14.100000,36895100
2022-06-10,13.830000,13.970000,13.150000,13.280000,13.280000,42426800
2022-06-13,12.840000,13.020000,11.920000,12.020000,12.020000,43722300
2022-06-14,12.080000,12.520000,11.900000,11.910000,11.910000,40211400
2022-06-15,11.980000,13.430000,11.880000,13.200000,13.200000,59075900
2022-06-16,12.650000,12.781000,12.140000,12.220000,12.220000,38525000
2022-06-17,12.320000,12.620000,12.030000,12.420000,12.420000,48608000
2022-06-21,12.470000,13.240000,12.320000,12.850000,12.850000,37130600
2022-06-22,12.630000,13.490000,12.580000,13.080000,13.080000,31227400
2022-06-23,13.160000,14.000000,13.030000,13.940000,13.940000,32057800
2022-06-24,14.110000,14.720000,13.980000,14.700000,14.700000,37302200
2022-06-27,15.110000,15.280000,14.380000,14.560000,14.560000,29269400
2022-06-28,14.360000,14.790000,13.700000,13.730000,13.730000,24383600
2022-06-29,13.760000,13.980000,13.355000,13.960000,13.960000,25595800
2022-06-30,13.730000,13.780000,12.830000,13.130000,13.130000,32767200
2022-07-01,13.180000,13.460000,12.800000,13.170000,13.170000,23318900
2022-07-05,12.970000,14.400000,12.657000,14.380000,14.380000,28813100
2022-07-06,14.350000,14.610000,14.060000,14.280000,14.280000,23266300
2022-07-07,14.400000,15.115000,14.280000,15.100000,15.100000,25460900
2022-07-08,14.750000,15.300000,14.610000,14.960000,14.960000,21290700
2022-07-11,14.590000,14.840000,14.000000,14.060000,14.060000,21485300
2022-07-12,14.240000,14.590000,13.760000,14.040000,14.040000,24850900
2022-07-13,13.740000,14.245000,13.420000,13.830000,13.830000,24333700
2022-07-14,13.790000,13.870000,13.150000,13.170000,13.170000,24256700
2022-07-15,13.500000,14.090000,13.450000,13.650000,13.650000,38346800
2022-07-18,13.870000,14.545000,13.800000,13.920000,13.920000,44254900
2022-07-19,13.970000,14.220000,13.460000,14.150000,14.150000,34902400
2022-07-20,14.520000,15.640000,14.410000,15.510000,15.510000,47768400
2022-07-21,15.540000,16.545000,15.470000,16.350000,16.350000,116754700
2022-07-22,11.100000,11.110000,9.910000,9.960000,9.960000,330993900
2022-07-25,9.730000,10.130000,9.660000,9.950000,9.950000,137819200
2022-07-26,9.780000,9.930000,9.630000,9.630000,9.630000,94591200
2022-07-27,9.710000,9.840000,9.380000,9.550000,9.550000,120729300
2022-07-28,9.550000,9.920000,9.340000,9.670000,9.670000,97531200
2022-07-29,9.670000,9.930000,9.470000,9.880000,9.880000,74531400
2022-08-01,9.810000,9.820000,9.500000,9.540000,9.540000,50125600
2022-08-02,9.550000,10.130000,9.510000,9.870000,9.870000,66355600
2022-08-03,9.920000,10.490000,9.920000,10.320000,10.320000,61691400
2022-08-04,10.330000,10.560000,10.100000,10.250000,10.250000,48278000
2022-08-05,10.080000,10.350000,9.980000,10.180000,10.180000,37576000
2022-08-08,10.250000,10.800000,10.170000,10.410000,10.410000,49276000
2022-08-09,10.240000,10.295000,10.020000,10.160000,10.160000,33603600
2022-08-10,10.460000,10.870000,10.400000,10.570000,10.570000,50989800
2022-08-11,10.840000,11.800000,10.820000,11.110000,11.110000,67196000
2022-08-12,11.310000,11.640000,11.130000,11.620000,11.620000,40840900
2022-08-15,11.610000,12.388000,11.560000,12.240000,12.240000,63880300
2022-08-16,12.400000,12.730000,12.000000,12.610000,12.610000,67364900
2022-08-17,12.250000,12.320000,11.640000,12.090000,12.090000,69571300
2022-08-18,12.020000,12.780000,11.830000,12.560000,12.560000,62750400
2022-08-19,12.200000,12.255000,11.510000,11.560000,11.560000,46401000
2022-08-22,11.040000,11.350000,10.890000,11.010000,11.010000,41173200
2022-08-23,11.025000,11.160000,10.540000,10.600000,10.600000,34913700
2022-08-24,10.680000,11.020000,10.630000,10.860000,10.860000,27794600
2022-08-25,11.030000,11.240000,10.800000,11.210000,11.210000,31252700
2022-08-26,11.230000,11.340000,10.560000,10.670000,10.670000,35219500
2022-08-29,10.485000,10.825000,10.270000,10.270000,10.270000,29417500
2022-08-30,10.430000,10.590000,9.850000,10.010000,10.010000,59438200
2022-08-31,11.250000,11.600000,10.200000,10.880000,10.880000,199520700
2022-09-01,10.940000,11.670000,10.780000,11.640000,11.640000,80012400
2022-09-02,11.750000,11.780000,11.180000,11.220000,11.220000,45734900
2022-09-06,11.270000,11.280000,10.670000,10.770000,10.770000,38114800
2022-09-07,10.820000,11.660000,10.700000,11.460000,11.460000,59443000
2022-09-08,11.320000,12.680000,11.310000,12.530000,12.530000,84685200
2022-09-09,12.450000,12.910000,12.360000,12.650000,12.650000,54592100
2022-09-12,12.690000,12.940000,12.440000,12.650000,12.650000,32375100
2022-09-13,11.950000,12.170000,11.575000,11.770000,11.770000,34931400
2022-09-14,11.660000,11.721000,11.270000,11.520000,11.520000,32801200
2022-09-15,11.430000,12.250000,11.310000,11.900000,11.900000,46012500
2022-09-16,11.700000,11.700000,11.270000,11.300000,11.300000,42384900
2022-09-19,11.130000,11.410000,10.901000,11.350000,11.350000,32212500
2022-09-20,11.190000,11.380000,11.010000,11.120000,11.120000,25296300
2022-09-21,11.210000,11.488000,10.835000,10.850000,10.850000,30721600
2022-09-22,10.850000,11.000000,10.350000,10.460000,10.460000,28336800
2022-09-23,10.320000,10.555000,10.150000,10.320000,10.320000,24400300
2022-09-26,10.300000,10.600000,10.100000,10.180000,10.180000,23510800
2022-09-27,10.360000,10.730000,10.190000,10.450000,10.450000,22067400
2022-09-28,10.420000,10.790000,10.400000,10.760000,10.760000,18536700
2022-09-29,10.540000,10.610000,10.000000,10.190000,10.190000,22950000
2022-09-30,10.160000,10.330000,9.805000,9.820000,9.820000,29121900
2022-10-03,9.960000,10.030000,9.420000,9.980000,9.980000,27802800
2022-10-04,10.300000,10.820000,10.250000,10.820000,10.820000,34439900
2022-10-05,10.850000,11.220000,10.570000,11.200000,11.200000,28942000
2022-10-06,11.300000,11.850000,11.270000,11.350000,11.350000,31833700
2022-10-07,10.980000,11.080000,10.505000,10.660000,10.660000,22935500
2022-10-10,10.620000,10.655000,10.325000,10.410000,10.410000,19463800
2022-10-11,10.370000,10.600000,9.830000,10.310000,10.310000,32994200
2022-10-12,10.300000,10.555000,10.010000,10.510000,10.510000,31567900
2022-10-13,10.080000,10.650000,9.630000,10.580000,10.580000,40447900
2022-10-14,10.830000,11.020000,9.970000,9.990000,9.990000,27464100
2022-10-17,10.280000,10.880000,10.270000,10.590000,10.590000,40747300
2022-10-18,10.960000,11.135000,10.540000,10.600000,10.600000,38453900
2022-10-19,10.820000,11.395000,10.660000,10.860000,10.860000,52275600
2022-10-20,10.900000,11.360000,10.620000,10.790000,10.790000,125477800
2022-10-21,7.760000,8.150000,7.330000,7.760000,7.760000,244675900
2022-10-24,7.580000,8.570000,7.490000,8.310000,8.310000,161717500
2022-10-25,8.300000,9.800000,8.260000,9.600000,9.600000,142016400
2022-10-26,9.300000,10.040000,9.260000,9.580000,9.580000,104527900
2022-10-27,9.570000,9.850000,9.350000,9.560000,9.560000,80704000
2022-10-28,9.650000,10.100000,9.600000,10.080000,10.080000,54030300
2022-10-31,10.040000,10.325000,9.700000,9.910000,9.910000,33479300
2022-11-01,10.230000,10.650000,9.800000,10.250000,10.250000,78222300
2022-11-02,10.260000,10.300000,9.510000,9.540000,9.540000,53841400
2022-11-03,9.400000,9.540000,9.130000,9.160000,9.160000,32201600
2022-11-04,9.340000,9.430000,8.880000,9.140000,9.140000,33927000
2022-11-07,9.400000,10.020000,9.340000,10.010000,10.010000,37936000
2022-11-08,10.010000,10.300000,9.820000,10.280000,10.280000,33869900
2022-11-09,10.250000,10.250000,9.330000,9.560000,9.560000,34557800
2022-11-10,10.060000,10.830000,9.770000,10.730000,10.730000,54710900
2022-11-11,10.700000,11.820000,10.530000,11.580000,11.580000,51036900
2022-11-14,11.450000,11.650000,11.200000,11.290000,11.290000,31516900
2022-11-15,11.760000,11.960000,11.470000,11.780000,11.780000,41978100
2022-11-16,11.600000,11.775000,11.000000,11.070000,11.070000,31818300
2022-11-17,10.750000,11.020000,10.670000,10.920000,10.920000,18704300
2022-11-18,11.060000,11.120000,10.500000,10.520000,10.520000,23502600
2022-11-21,10.410000,10.450000,9.840000,9.960000,9.960000,28990800
2022-11-22,9.970000,10.000000,9.702000,9.910000,9.910000,25742800
2022-11-23,9.980000,10.480000,9.920000,10.320000,10.320000,21053700
2022-11-25,10.140000,10.370000,10.115000,10.180000,10.180000,8242500
2022-11-28,10.080000,10.135000,9.750000,9.840000,9.840000,25103600
2022-11-29,9.890000,9.987000,9.730000,9.820000,9.820000,15519600
2022-11-30,9.840000,10.320000,9.650000,10.310000,10.310000,45284300
2022-12-01,10.310000,11.070000,10.270000,10.870000,10.870000,46607900
2022-12-02,10.535000,10.750000,10.320000,10.500000,10.500000,32239400
2022-12-05,10.410000,10.690000,10.040000,10.100000,10.100000,19332900
2022-12-06,10.070000,10.070000,9.150000,9.420000,9.420000,43349600
2022-12-07,9.360000,9.630000,9.290000,9.300000,9.300000,26051600
2022-12-08,9.490000,9.740000,9.350000,9.400000,9.400000,17794000
2022-12-09,9.160000,9.618000,9.010000,9.450000,9.450000,19248300
2022-12-12,9.470000,9.690000,9.260000,9.460000,9.460000,25264900
2022-12-13,9.940000,10.190000,9.400000,9.410000,9.410000,51002000
2022-12-14,9.440000,9.915000,9.330000,9.540000,9.540000,30008700
2022-12-15,9.160000,9.200000,8.580000,8.760000,8.760000,49291700
2022-12-16,8.790000,9.010000,8.360000,8.470000,8.470000,32739500
2022-12-19,8.400000,8.450000,8.130000,8.190000,8.190000,20680500
2022-12-20,8.090000,8.510000,8.050000,8.210000,8.210000,19249900
2022-12-21,8.260000,8.690000,8.140000,8.640000,8.640000,24570700
2022-12-22,8.450000,8.700000,8.220000,8.680000,8.680000,29282000
2022-12-23,8.670000,8.760000,8.505000,8.580000,8.580000,16986000
2022-12-27,8.400000,8.690000,8.265000,8.560000,8.560000,26829300
2022-12-28,8.440000,8.709000,8.390000,8.550000,8.550000,18172700
2022-12-29,8.635000,8.960000,8.530000,8.810000,8.810000,30669900
2022-12-30,8.570000,8.950000,8.521000,8.950000,8.950000,16248800
2023-01-03,9.150000,9.280000,8.690000,8.850000,8.850000,15548400
2023-01-04,9.150000,9.310000,9.000000,9.300000,9.300000,26092700
2023-01-05,9.150000,9.370000,8.920000,9.140000,9.140000,21044000
2023-01-06,9.220000,9.445000,8.900000,9.220000,9.220000,24456900
2023-01-09,9.390000,9.520000,9.200000,9.200000,9.200000,16666200
2023-01-10,9.120000,9.438000,9.090000,9.420000,9.420000,18594100
2023-01-11,9.460000,9.750000,9.300000,9.660000,9.660000,24151800
2023-01-12,9.750000,9.910000,9.355000,9.640000,9.640000,21738600
2023-01-13,9.500000,9.815000,9.400000,9.800000,9.800000,16051000
2023-01-17,9.730000,9.800000,9.300000,9.670000,9.670000,29736200
2023-01-18,9.770000,9.850000,9.250000,9.410000,9.410000,23576500
2023-01-19,9.330000,9.750000,9.305000,9.620000,9.620000,23414600
2023-01-20,9.690000,10.000000,9.475000,9.990000,9.990000,23493400
2023-01-23,9.960000,10.370000,9.795000,10.200000,10.200000,21301000
2023-01-24,10.170000,10.470000,10.020000,10.260000,10.260000,21399100
2023-01-25,10.000000,10.070000,9.510000,9.670000,9.670000,43033300
2023-01-26,9.990000,10.340000,9.890000,10.190000,10.190000,29750600
2023-01-27,10.200000,11.010000,10.100000,10.910000,10.910000,52512100
2023-01-30,10.800000,11.160000,10.690000,11.090000,11.090000,41466400
2023-01-31,11.260000,11.570000,11.180000,11.560000,11.560000,73903200
2023-02-01,10.070000,10.470000,9.850000,10.370000,10.370000,118212400
2023-02-02,10.800000,11.680000,10.620000,11.400000,11.400000,81750200
2023-02-03,10.870000,11.610000,10.780000,11.000000,11.000000,44759900
2023-02-06,10.910000,12.170000,10.870000,12.070000,12.070000,64353000
2023-02-07,12.210000,12.440000,11.820000,12.210000,12.210000,53492300
2023-02-08,12.170000,12.290000,11.550000,11.560000,11.560000,33392500
2023-02-09,11.800000,11.830000,10.890000,10.980000,10.980000,34700500
2023-02-10,10.800000,10.939000,10.480000,10.650000,10.650000,25603800
2023-02-13,10.800000,11.150000,10.630000,10.710000,10.710000,25883300
2023-02-14,10.640000,11.100000,10.540000,10.850000,10.850000,29261700
2023-02-15,10.850000,11.280000,10.820000,11.260000,11.260000,23074900
2023-02-16,10.940000,11.390000,10.690000,10.730000,10.730000,50141500
2023-02-17,10.580000,10.680000,10.170000,10.360000,10.360000,35737500
2023-02-21,10.140000,10.258000,9.790000,9.810000,9.810000,28713200
2023-02-22,9.860000,9.990000,9.750000,9.900000,9.900000,17750200
2023-02-23,10.050000,10.240000,9.881000,10.100000,10.100000,23914800
2023-02-24,9.850000,9.940000,9.680000,9.810000,9.810000,20102200
2023-02-27,10.080000,10.250000,9.820000,9.880000,9.880000,26116500
2023-02-28,9.970000,10.250000,9.930000,10.150000,10.150000,32572900
2023-03-01,10.150000,10.330000,10.029000,10.140000,10.140000,22501900
2023-03-02,9.900000,10.140000,9.881000,10.100000,10.100000,17552800
2023-03-03,10.190000,10.700000,10.170000,10.650000,10.650000,24543000
2023-03-06,10.870000,12.175000,10.830000,11.660000,11.660000,81524000
2023-03-07,11.710000,12.670000,11.690000,11.720000,11.720000,67925800
2023-03-08,11.280000,11.490000,10.980000,11.050000,11.050000,36499500
2023-03-09,11.080000,11.350000,10.580000,10.660000,10.660000,25967100
2023-03-10,10.650000,10.700000,10.220000,10.340000,10.340000,23701000
2023-03-13,10.190000,10.510000,9.950000,10.230000,10.230000,27246600
2023-03-14,10.550000,10.700000,10.190000,10.370000,10.370000,26552900
2023-03-15,10.130000,10.370000,9.860000,10.340000,10.340000,22619500
2023-03-16,10.750000,11.180000,10.380000,11.090000,11.090000,52433400
2023-03-17,10.870000,10.950000,10.400000,10.700000,10.700000,34496200
2023-03-20,10.750000,10.919000,10.470000,10.660000,10.660000,17665600
2023-03-21,10.750000,11.470000,10.730000,11.380000,11.380000,23426500
